time_utc,time_utc_plus_03,kind,actor,number,sha,direct_pr,title
2026-06-06T19:48:47+00:00,2026-06-06T22:48:47+03:00,pr_created,konard,3186,,yes,fix(atex): restore standalone production cuts
2026-06-06T20:20:52+00:00,2026-06-06T23:20:52+03:00,commit,konard,,248c4510,,fix(atex): restore standalone production cuts (#3186)
2026-06-06T20:20:53+00:00,2026-06-06T23:20:53+03:00,pr_merged,konard,3186,,yes,fix(atex): restore standalone production cuts
2026-06-06T20:23:05+00:00,2026-06-06T23:23:05+03:00,issue,ideav,3187,,,https://github.com/ideav/crm/pull/3186 Стили слетели
2026-06-06T20:24:11+00:00,2026-06-06T23:24:11+03:00,pr_created,konard,3188,,yes,fix(atex): restore orders stylesheet parsing
2026-06-06T20:25:33+00:00,2026-06-06T23:25:33+03:00,issue,ideav,3189,,,https://github.com/ideav/crm/pull/3186 Проверь против новых метаданных - прилагаю
2026-06-06T20:26:18+00:00,2026-06-06T23:26:18+03:00,pr_created,konard,3190,,yes,fix(atex): support new production planning metadata
2026-06-06T20:36:06+00:00,2026-06-06T23:36:06+03:00,commit,konard,,f2aa7657,,fix(atex): restore orders stylesheet parsing (#3188)
2026-06-06T20:36:07+00:00,2026-06-06T23:36:07+03:00,pr_merged,konard,3188,,yes,fix(atex): restore orders stylesheet parsing
2026-06-06T20:42:27+00:00,2026-06-06T23:42:27+03:00,commit,konard,,5ff5f5ec,,fix(atex): support new production planning metadata (#3190)
2026-06-06T20:42:28+00:00,2026-06-06T23:42:28+03:00,pr_merged,konard,3190,,yes,fix(atex): support new production planning metadata
2026-06-07T08:13:14+00:00,2026-06-07T11:13:14+03:00,issue,ideav,3192,,,download/atex/js/production-planning.js Зависает и не реагирует после кнопки Сгенерировать резки и запросов preferable_widths?JSON_KV&FR_position_material_id=2086
2026-06-07T09:47:56+00:00,2026-06-07T12:47:56+03:00,pr_created,unidel2035,3193,,yes,fix(atex): force redeploy production-planning.js
2026-06-07T09:48:30+00:00,2026-06-07T12:48:30+03:00,commit,unidel2035,,9fa9d47e,,fix(atex): force redeploy production-planning.js (#3193)
2026-06-07T09:48:31+00:00,2026-06-07T12:48:31+03:00,pr_merged,unidel2035,3193,,yes,fix(atex): force redeploy production-planning.js
2026-06-07T10:14:13+00:00,2026-06-07T13:14:13+03:00,issue,ideav,3194,,,download/atex/js/production-planning.js  Форма Новая производственная резка должна дать выбор обеспечения для позиции заказа
2026-06-07T10:43:19+00:00,2026-06-07T13:43:19+03:00,commit,unidel2035,,63b09476,,feat(atex): add tracing and position selection to production-planning (#3194)
2026-06-07T10:44:14+00:00,2026-06-07T13:44:14+03:00,pr_created,unidel2035,3195,,yes,feat(atex): add tracing and position selection to production-planning (#3194)
2026-06-07T10:47:42+00:00,2026-06-07T13:47:42+03:00,pr_merged,unidel2035,3195,,yes,feat(atex): add tracing and position selection to production-planning (#3194)
2026-06-07T10:47:42+00:00,2026-06-07T13:47:42+03:00,commit,unidel2035,,1d9a5cb0,,feat(atex): add tracing and position selection to production-planning (#3194) (#3195)
2026-06-07T10:59:26+00:00,2026-06-07T13:59:26+03:00,commit,unidel2035,,a7dc7538,,fix(atex): force redeploy after file deletion
2026-06-07T10:59:59+00:00,2026-06-07T13:59:59+03:00,pr_created,unidel2035,3196,,yes,fix(atex): force redeploy production-planning files
2026-06-07T11:00:27+00:00,2026-06-07T14:00:27+03:00,pr_merged,unidel2035,3196,,yes,fix(atex): force redeploy production-planning files
2026-06-07T11:00:27+00:00,2026-06-07T14:00:27+03:00,commit,unidel2035,,1a158a4d,,fix(atex): force redeploy production-planning files (#3196)
2026-06-07T11:10:48+00:00,2026-06-07T14:10:48+03:00,issue,ideav,3197,,,"download/atex/js/production-planning.js При генерации сделки запросы отработали и всё висит, не реагирует"
2026-06-07T11:12:39+00:00,2026-06-07T14:12:39+03:00,pr_created,unidel2035,3198,,yes,fix(atex): filter positions by order/item approval status
2026-06-07T11:14:58+00:00,2026-06-07T14:14:58+03:00,commit,unidel2035,,67b4cb81,,fix(atex): filter positions by approval status (order or item level) (#3198)
2026-06-07T11:14:59+00:00,2026-06-07T14:14:59+03:00,pr_merged,unidel2035,3198,,yes,fix(atex): filter positions by order/item approval status
2026-06-07T11:22:37+00:00,2026-06-07T14:22:37+03:00,pr_created,unidel2035,3199,,yes,fix(atex): timing traces for generateCuts/renderQueue + approval filter fix
2026-06-07T11:24:15+00:00,2026-06-07T14:24:15+03:00,pr_merged,unidel2035,3199,,yes,fix(atex): timing traces for generateCuts/renderQueue + approval filter fix
2026-06-07T11:24:15+00:00,2026-06-07T14:24:15+03:00,commit,unidel2035,,cc48b1ad,,fix(atex): timing traces for generateCuts/renderQueue + approval filter fix (#3199)
2026-06-07T11:28:31+00:00,2026-06-07T14:28:31+03:00,commit,unidel2035,,b4a1f124,,chore(atex): force redeploy
2026-06-07T11:29:01+00:00,2026-06-07T14:29:01+03:00,pr_created,unidel2035,3200,,yes,chore(atex): force redeploy
2026-06-07T11:35:29+00:00,2026-06-07T14:35:29+03:00,pr_created,unidel2035,3201,,yes,chore(atex): deploy production-planning.js
2026-06-07T11:35:31+00:00,2026-06-07T14:35:31+03:00,pr_merged,unidel2035,3201,,yes,chore(atex): deploy production-planning.js
2026-06-07T11:35:31+00:00,2026-06-07T14:35:31+03:00,commit,unidel2035,,aefaf7d8,,chore(atex): trigger deployment of production-planning.js (#3201)
2026-06-07T11:44:56+00:00,2026-06-07T14:44:56+03:00,issue,ideav,3202,,,download/atex/js/production-planning.js  Виснет вкладка
2026-06-07T11:53:38+00:00,2026-06-07T14:53:38+03:00,pr_created,unidel2035,3203,,yes,fix(atex): recursion guards in render functions (#3202)
2026-06-07T11:54:13+00:00,2026-06-07T14:54:13+03:00,pr_merged,unidel2035,3203,,yes,fix(atex): recursion guards in render functions (#3202)
2026-06-07T11:54:13+00:00,2026-06-07T14:54:13+03:00,commit,unidel2035,,7ef448b7,,fix(atex): recursion guards in render functions (#3202) (#3203)
2026-06-07T11:58:55+00:00,2026-06-07T14:58:55+03:00,pr_created,unidel2035,3204,,yes,chore(atex): deploy version with recursion guards
2026-06-07T12:00:07+00:00,2026-06-07T15:00:07+03:00,commit,unidel2035,,0e70ef8d,,chore(atex): version marker for deployment verification (#3204)
2026-06-07T12:00:08+00:00,2026-06-07T15:00:08+03:00,pr_merged,unidel2035,3204,,yes,chore(atex): deploy version with recursion guards
2026-06-07T12:28:26+00:00,2026-06-07T15:28:26+03:00,pr_created,unidel2035,3205,,yes,fix(atex): rate limiter for render avalanche (#3202)
2026-06-07T12:30:34+00:00,2026-06-07T15:30:34+03:00,pr_created,unidel2035,3206,,yes,fix(atex): render avalanche protection (#3202)
2026-06-07T12:30:58+00:00,2026-06-07T15:30:58+03:00,pr_merged,unidel2035,3206,,yes,fix(atex): render avalanche protection (#3202)
2026-06-07T12:30:58+00:00,2026-06-07T15:30:58+03:00,commit,unidel2035,,d6ad37e6,,fix(atex): render avalanche protection (#3202) (#3206)
2026-06-07T12:43:05+00:00,2026-06-07T15:43:05+03:00,pr_created,unidel2035,3207,,yes,fix(atex): reset git state - delete and re-add minified JS (#3202)
2026-06-07T12:44:19+00:00,2026-06-07T15:44:19+03:00,pr_merged,unidel2035,3207,,yes,fix(atex): reset git state - delete and re-add minified JS (#3202)
2026-06-07T12:44:19+00:00,2026-06-07T15:44:19+03:00,commit,unidel2035,,c24437fc,,fix(atex): reset git state - delete and re-add minified JS (#3202) (#3207)
2026-06-07T13:12:48+00:00,2026-06-07T16:12:48+03:00,pr_created,unidel2035,3208,,yes,fix(atex): DFS limit in bestFill to prevent hang (#3202)
2026-06-07T14:18:20+00:00,2026-06-07T17:18:20+03:00,commit,unidel2035,,f1b28254,,fix(atex): DFS limit in bestFill to prevent hang (#3202) (#3208)
2026-06-07T14:18:21+00:00,2026-06-07T17:18:21+03:00,pr_merged,unidel2035,3208,,yes,fix(atex): DFS limit in bestFill to prevent hang (#3202)
2026-06-07T14:24:19+00:00,2026-06-07T17:24:19+03:00,commit,unidel2035,,b1f4ffcf,,fix(atex): rate limiter for render avalanche (#3202) (#3205)
2026-06-07T14:24:20+00:00,2026-06-07T17:24:20+03:00,pr_merged,unidel2035,3205,,yes,fix(atex): rate limiter for render avalanche (#3202)
2026-06-07T14:37:03+00:00,2026-06-07T17:37:03+03:00,issue,ideav,3209,,,"https://github.com/ideav/crm/pull/3208 Корректировать логику - сейчас пульт пустой для всех станков, наверное, из-за штампа"
2026-06-07T14:38:22+00:00,2026-06-07T17:38:22+03:00,pr_created,konard,3210,,yes,fix(atex): показывать резки с timestamp cut_no
2026-06-07T14:50:51+00:00,2026-06-07T17:50:51+03:00,commit,konard,,06bc2c38,,fix(atex): show timestamped production cuts
2026-06-07T14:59:52+00:00,2026-06-07T17:59:52+03:00,commit,konard,,7dabc3ed,,fix(atex): показывать резки с timestamp cut_no (#3210)
2026-06-07T14:59:53+00:00,2026-06-07T17:59:53+03:00,pr_merged,konard,3210,,yes,fix(atex): показывать резки с timestamp cut_no
2026-06-07T15:05:41+00:00,2026-06-07T18:05:41+03:00,issue,ideav,3211,,,"js/integram-table.js Ссылка на Партию сырья приходит в виде штампа времени - учесть и преобразовать - ""23077:1772312400"""
2026-06-07T15:06:35+00:00,2026-06-07T18:06:35+03:00,pr_created,konard,3212,,,fix(integram-table): форматировать timestamp в ссылочных DATETIME-значениях
2026-06-07T15:17:56+00:00,2026-06-07T18:17:56+03:00,issue,ideav,3213,,,download/atex/js/production-planning.js Исправления
2026-06-07T15:29:40+00:00,2026-06-07T18:29:40+03:00,pr_created,konard,3214,,yes,fix(atex): defer GP batches and reset cut ordering
2026-06-07T15:29:51+00:00,2026-06-07T18:29:51+03:00,pr_merged,konard,3212,,,fix(integram-table): форматировать timestamp в ссылочных DATETIME-значениях
2026-06-07T15:57:56+00:00,2026-06-07T18:57:56+03:00,pr_merged,konard,3214,,yes,fix(atex): defer GP batches and reset cut ordering
2026-06-07T15:57:56+00:00,2026-06-07T18:57:56+03:00,commit,konard,,ba40622f,,fix(atex): defer GP batches and reset cut ordering (#3214)
2026-06-07T19:01:30+00:00,2026-06-07T22:01:30+03:00,issue,ideav,3215,,,download/atex/js/production-planning.js  Исправления 2
2026-06-07T19:15:48+00:00,2026-06-07T22:15:48+03:00,pr_created,konard,3216,,yes,fix(atex): honor planning settings and sequence
2026-06-07T19:26:56+00:00,2026-06-07T22:26:56+03:00,issue,ideav,3217,,,"download/atex/js/production-planning.js .atex-pp-cut-num показывать как дату и время: часы и минуты, оно приходит штампом времени и сейчас так и отображается"
2026-06-07T19:27:51+00:00,2026-06-07T22:27:51+03:00,pr_created,konard,3218,,yes,fix(atex): форматировать timestamp номера резки
2026-06-07T19:33:04+00:00,2026-06-07T22:33:04+03:00,commit,konard,,74dbc993,,fix(atex): honor planning settings and sequence
2026-06-07T19:35:18+00:00,2026-06-07T22:35:18+03:00,pr_merged,konard,3216,,yes,fix(atex): honor planning settings and sequence
2026-06-07T19:35:18+00:00,2026-06-07T22:35:18+03:00,commit,konard,,347f565f,,fix(atex): honor planning settings and sequence (#3216)
2026-06-07T19:35:34+00:00,2026-06-07T22:35:34+03:00,pr_merged,konard,3218,,yes,fix(atex): форматировать timestamp номера резки
2026-06-07T19:35:34+00:00,2026-06-07T22:35:34+03:00,commit,konard,,049d15a9,,fix(atex): форматировать timestamp номера резки (#3218)
2026-06-07T20:27:10+00:00,2026-06-07T23:27:10+03:00,issue,ideav,3219,,,download/atex/js/production-planning.js Доработки 3
2026-06-07T20:46:54+00:00,2026-06-07T23:46:54+03:00,pr_created,konard,3220,,yes,fix(atex): group cut generation by winding profile
2026-06-07T21:22:25+00:00,2026-06-08T00:22:25+03:00,pr_merged,konard,3220,,yes,fix(atex): group cut generation by winding profile
2026-06-07T21:22:25+00:00,2026-06-08T00:22:25+03:00,commit,konard,,348cd022,,fix(atex): group cut generation by winding profile (#3220)
2026-06-07T21:29:38+00:00,2026-06-08T00:29:38+03:00,issue,ideav,3221,,,https://github.com/ideav/crm/pull/3220 Почему не используешь фильтр по длине FR_wind_length? Объясни как так вышло и исправь
2026-06-07T21:31:15+00:00,2026-06-08T00:31:15+03:00,pr_created,konard,3222,,yes,fix(atex): filter preferable widths by winding profile
2026-06-07T21:41:25+00:00,2026-06-08T00:41:25+03:00,commit,konard,,8c4971f7,,fix(atex): filter preferred widths by winding length
2026-06-07T21:55:01+00:00,2026-06-08T00:55:01+03:00,issue,ideav,3223,,,https://github.com/ideav/crm/issues/3219
2026-06-07T21:56:28+00:00,2026-06-08T00:56:28+03:00,pr_created,konard,3224,,yes,fix(atex): persist planned cut duration
2026-06-07T22:02:54+00:00,2026-06-08T01:02:54+03:00,commit,konard,,e3f325e3,,fix(atex): persist planned cut duration
2026-06-08T04:47:15+00:00,2026-06-08T07:47:15+03:00,commit,konard,,f65523f2,,fix(atex): persist planned cut duration (#3224)
2026-06-08T04:47:16+00:00,2026-06-08T07:47:16+03:00,pr_merged,konard,3224,,yes,fix(atex): persist planned cut duration
2026-06-08T04:57:38+00:00,2026-06-08T07:57:38+03:00,commit,konard,,368e01b5,,fix(atex): filter preferable widths by winding profile (#3222)
2026-06-08T04:57:39+00:00,2026-06-08T07:57:39+03:00,pr_merged,konard,3222,,yes,fix(atex): filter preferable widths by winding profile
2026-06-08T05:18:53+00:00,2026-06-08T08:18:53+03:00,issue,ideav,3225,,,https://github.com/ideav/crm/pull/3224 Почини и выведи трассировку - почему нет поля
2026-06-08T05:19:57+00:00,2026-06-08T08:19:57+03:00,issue,ideav,3226,,,"download/atex/js/production-planning.js Указывать в .atex-pp-cut-runs длину проходов в формате: ""Проходов: {к-во} x {длина}м"", например: ""Проходов: 3 * 450м"""
2026-06-08T05:20:04+00:00,2026-06-08T08:20:04+03:00,pr_created,konard,3227,,yes,fix(atex): persist production cut main value
2026-06-08T05:25:51+00:00,2026-06-08T08:25:51+03:00,pr_created,konard,3228,,yes,fix(atex): show run length in production planning queue
